model,node_id,true_class,predicted_class,confidence
GraphSAGE,11435,16,16,0.8103949
GraphSAGE,11436,4,3,0.5056824
GraphSAGE,11437,16,16,0.9260749
GraphSAGE,11438,27,27,0.9506949
GraphSAGE,11439,27,27,0.9839028
GraphSAGE,11440,24,24,0.7990291
GraphSAGE,11444,27,6,0.3852319
GraphSAGE,11445,31,31,0.29253653
GraphSAGE,11446,2,10,0.6256432
GraphSAGE,11447,30,16,0.7369297
GraphSAGE,11448,5,5,0.9328455
GraphSAGE,11449,28,28,0.94149655
GraphSAGE,11450,34,34,0.54147816
GraphSAGE,11451,27,27,0.60704225
GraphSAGE,11452,24,24,0.52688015
GraphSAGE,11453,16,16,0.82069093
GraphSAGE,11454,25,16,0.6500881
GraphSAGE,11455,16,16,0.94419044
GraphSAGE,11456,16,16,0.5437743
GraphSAGE,11457,28,28,0.8668376
GraphSAGE,11458,16,16,0.92915857
GraphSAGE,11459,23,34,0.41425225
GraphSAGE,11460,28,28,0.9702721
GraphSAGE,11461,24,24,0.5745019
GraphSAGE,11462,24,13,0.31740856
GraphSAGE,11463,24,24,0.72873634
GraphSAGE,11464,26,26,0.95888346
GraphSAGE,11465,30,30,0.9725361
GraphSAGE,11466,34,34,0.6350614
GraphSAGE,11468,24,24,0.51291627
GraphSAGE,11469,28,24,0.23060416
GraphSAGE,11470,8,8,0.77130973
GraphSAGE,11471,16,16,0.87613994
GraphSAGE,11472,30,30,0.9691386
GraphSAGE,11473,30,30,0.8843355
GraphSAGE,11474,2,2,0.7247396
GraphSAGE,11475,34,5,0.45069242
GraphSAGE,11476,16,16,0.93932265
GraphSAGE,11477,30,30,0.92948574
GraphSAGE,11478,16,16,0.850441
GraphSAGE,11479,16,16,0.923489
GraphSAGE,11480,24,24,0.30384192
GraphSAGE,11481,16,16,0.89010155
GraphSAGE,11482,30,30,0.95746344
GraphSAGE,11483,30,30,0.81552505
GraphSAGE,11484,1,30,0.482488
GraphSAGE,11485,31,24,0.902107
GraphSAGE,11486,24,10,0.61342585
GraphSAGE,11487,24,24,0.75279987
GraphSAGE,11488,27,16,0.9130401
GraphSAGE,11489,10,10,0.4230332
GraphSAGE,11490,33,23,0.79910576
GraphSAGE,11491,20,34,0.3602154
GraphSAGE,11492,16,16,0.7797354
GraphSAGE,11493,34,34,0.86683756
GraphSAGE,11494,4,4,0.45752937
GraphSAGE,11495,7,5,0.7047192
GraphSAGE,11496,24,26,0.41004854
GraphSAGE,11497,4,23,0.50119483
GraphSAGE,11498,24,24,0.4704348
GraphSAGE,11499,27,27,0.5866677
GraphSAGE,11500,16,16,0.6400613
GraphSAGE,11501,24,24,0.738054
GraphSAGE,11502,30,30,0.9689452
GraphSAGE,11503,16,17,0.33331108
GraphSAGE,11504,34,39,0.33377567
GraphSAGE,11505,16,16,0.8944227
GraphSAGE,11506,30,30,0.8530022
GraphSAGE,11507,8,24,0.36628926
GraphSAGE,11508,30,30,0.43467164
GraphSAGE,11509,24,16,0.52770394
GraphSAGE,11510,24,24,0.82975984
GraphSAGE,11511,16,16,0.74489975
GraphSAGE,11512,4,4,0.59319806
GraphSAGE,11513,24,24,0.6178856
GraphSAGE,11514,24,16,0.71782637
GraphSAGE,11515,8,4,0.9560951
GraphSAGE,11516,30,30,0.9466981
GraphSAGE,11517,24,24,0.46531084
GraphSAGE,11518,4,23,0.5975769
GraphSAGE,11519,24,10,0.26761612
GraphSAGE,11520,16,16,0.7970317
GraphSAGE,11521,30,30,0.95709497
GraphSAGE,11522,24,16,0.87433183
GraphSAGE,11523,4,4,0.45683116
GraphSAGE,11524,30,30,0.9808873
GraphSAGE,11525,36,36,0.71015763
GraphSAGE,11526,30,30,0.9339993
GraphSAGE,11527,34,24,0.5014133
GraphSAGE,11529,9,9,0.49954093
GraphSAGE,11530,4,16,0.31875223
GraphSAGE,11531,4,3,0.2376373
GraphSAGE,11532,16,16,0.8782865
GraphSAGE,11533,30,30,0.8739345
GraphSAGE,11535,38,38,0.3817583
GraphSAGE,11536,24,24,0.5064518
GraphSAGE,11537,24,24,0.56417537
GraphSAGE,11538,16,25,0.77940416
GraphSAGE,11539,37,37,0.7517689
GraphSAGE,11540,23,23,0.7082861
GraphSAGE,11541,16,16,0.90206856
GraphSAGE,11542,24,16,0.38861272
GraphSAGE,11543,24,24,0.8996015
GraphSAGE,11544,16,16,0.7693482
GraphSAGE,11545,30,30,0.70869404
GraphSAGE,11546,24,24,0.69142115
GraphSAGE,11547,30,30,0.90680254
GraphSAGE,11548,26,26,0.41117588
GraphSAGE,11549,23,23,0.29829606
GraphSAGE,11550,24,24,0.6831982
GraphSAGE,11551,16,27,0.5315945
GraphSAGE,11552,24,13,0.39967045
GraphSAGE,11553,2,2,0.57996076
GraphSAGE,11554,30,30,0.8905311
GraphSAGE,11555,23,30,0.29024196
GraphSAGE,11556,26,24,0.47119772
GraphSAGE,11557,23,23,0.8899118
GraphSAGE,11558,30,30,0.6343872
GraphSAGE,11559,24,24,0.554482
GraphSAGE,11560,20,20,0.5293711
GraphSAGE,11561,28,28,0.89490443
GraphSAGE,11562,28,28,0.7714631
GraphSAGE,11563,3,3,0.72129244
GraphSAGE,11564,24,4,0.8768504
GraphSAGE,11566,24,16,0.41367903
GraphSAGE,11567,11,36,0.30608004
GraphSAGE,11568,24,19,0.2940066
GraphSAGE,11569,30,30,0.7719929
GraphSAGE,11570,16,16,0.89098406
GraphSAGE,11571,16,16,0.7113426
GraphSAGE,11572,24,24,0.6270871
GraphSAGE,11573,24,24,0.56114143
GraphSAGE,11574,16,16,0.90466547
GraphSAGE,11575,8,5,0.2921702
GraphSAGE,11576,24,10,0.5524042
GraphSAGE,11577,8,8,0.4630599
GraphSAGE,11578,24,24,0.69935054
GraphSAGE,11579,16,16,0.92599916
GraphSAGE,11580,24,24,0.83100146
GraphSAGE,11581,25,25,0.9516762
GraphSAGE,11582,30,30,0.95814025
GraphSAGE,11583,34,34,0.93398005
GraphSAGE,11584,5,5,0.30059916
GraphSAGE,11585,3,4,0.14381778
GraphSAGE,11586,28,28,0.7731703
GraphSAGE,11588,27,16,0.5334621
GraphSAGE,11589,24,24,0.6062012
GraphSAGE,11590,16,16,0.9393799
GraphSAGE,11591,11,10,0.41715923
GraphSAGE,11592,24,24,0.3189327
GraphSAGE,11593,8,8,0.67872417
GraphSAGE,11594,5,24,0.48143864
GraphSAGE,11595,5,5,0.5158098
GraphSAGE,11596,24,24,0.229874
GraphSAGE,11597,16,16,0.88417923
GraphSAGE,11598,16,16,0.78032947
GraphSAGE,11599,27,10,0.36957747
GraphSAGE,11600,33,2,0.5879735
GraphSAGE,11601,16,16,0.5998577
GraphSAGE,11602,16,16,0.9008088
GraphSAGE,11603,36,34,0.35055068
GraphSAGE,11604,30,30,0.83939165
GraphSAGE,11605,27,27,0.9656804
GraphSAGE,11606,25,25,0.6504714
GraphSAGE,11607,30,30,0.5281592
GraphSAGE,11608,10,10,0.48438552
GraphSAGE,11609,37,37,0.6012607
GraphSAGE,11610,16,16,0.8140394
GraphSAGE,11611,5,5,0.65735304
GraphSAGE,11612,4,24,0.29877502
GraphSAGE,11613,30,30,0.89326024
GraphSAGE,11614,16,16,0.80197555
GraphSAGE,11615,28,28,0.98108566
GraphSAGE,11616,3,26,0.3407483
GraphSAGE,11617,24,24,0.29781824
GraphSAGE,11618,20,20,0.74556184
GraphSAGE,11619,24,24,0.7696313
GraphSAGE,11620,10,10,0.57339287
GraphSAGE,11621,16,16,0.79779047
GraphSAGE,11622,16,16,0.4883091
GraphSAGE,11623,16,16,0.88907677
GraphSAGE,11624,23,23,0.7156338
GraphSAGE,11625,27,27,0.45775408
GraphSAGE,11626,24,24,0.2907665
GraphSAGE,11627,16,16,0.9448467
GraphSAGE,11628,30,30,0.97998625
GraphSAGE,11629,24,24,0.5770461
GraphSAGE,11630,5,16,0.36392012
GraphSAGE,11631,24,24,0.88825226
GraphSAGE,11632,27,24,0.4610622
GraphSAGE,11633,30,30,0.8973421
GraphSAGE,11634,10,36,0.31707543
GraphSAGE,11635,6,26,0.59943026
GraphSAGE,11636,28,28,0.5012653
GraphSAGE,11637,24,24,0.78842634
GraphSAGE,11638,16,16,0.9087975
GraphSAGE,11639,24,24,0.8250887
GraphSAGE,11640,16,16,0.8185858
GraphSAGE,11641,8,8,0.28751507
GraphSAGE,11642,31,10,0.38807377
GraphSAGE,11643,10,10,0.36193886
GraphSAGE,11644,16,16,0.9116531
GraphSAGE,11645,16,16,0.8812996
GraphSAGE,11646,27,27,0.75137824
GraphSAGE,12022,28,28,0.8608398
GraphSAGE,12079,34,24,0.31189623
GraphSAGE,12127,3,10,0.6648259
GraphSAGE,12171,24,24,0.81454635
GraphSAGE,12188,28,28,0.81605715
GraphSAGE,12193,19,19,0.49165824
GraphSAGE,12216,26,26,0.8380589
GraphSAGE,12269,16,16,0.941394
GraphSAGE,12273,30,30,0.63584447
GraphSAGE,12317,28,8,0.4500626
GraphSAGE,12355,20,37,0.7695381
GraphSAGE,12371,2,2,0.58612674
GraphSAGE,12389,31,31,0.5628922
GraphSAGE,12403,8,4,0.42751086
GraphSAGE,12417,16,16,0.8552505
GraphSAGE,12424,16,16,0.9160219
GraphSAGE,12426,26,26,0.66283125
GraphSAGE,12427,4,26,0.58482134
GraphSAGE,12431,3,26,0.36483207
GraphSAGE,12432,28,28,0.91553193
GraphSAGE,12434,28,28,0.8831445
GraphSAGE,12435,5,24,0.56459737
GraphSAGE,12436,18,18,0.46135387
GraphSAGE,12437,28,28,0.9366737
GraphSAGE,12438,24,24,0.76935416
GraphSAGE,12439,24,24,0.30520278
GraphSAGE,12440,24,24,0.5181687
GraphSAGE,12441,30,30,0.6534465
GraphSAGE,12442,16,16,0.6705997
GraphSAGE,12443,1,1,0.96761715
GraphSAGE,12444,4,4,0.56705904
GraphSAGE,12445,24,10,0.5918483
GraphSAGE,12446,24,24,0.60090804
GraphSAGE,12447,28,28,0.8862558
GraphSAGE,12448,16,16,0.8003368
GraphSAGE,12449,6,10,0.5567697
GraphSAGE,12450,24,24,0.708305
GraphSAGE,12451,16,16,0.9386823
GraphSAGE,12452,16,16,0.9556005
GraphSAGE,12453,37,37,0.83531755
GraphSAGE,12454,13,13,0.31380835
GraphSAGE,12455,16,16,0.8934692
GraphSAGE,12456,36,36,0.9285286
GraphSAGE,12457,24,4,0.3868426
GraphSAGE,12458,16,16,0.95144045
GraphSAGE,12459,16,13,0.89681023
GraphSAGE,12460,28,28,0.9296593
GraphSAGE,12461,24,10,0.6479867
GraphSAGE,12462,24,24,0.5291916
GraphSAGE,12463,28,28,0.8970288
GraphSAGE,12464,16,16,0.89915603
GraphSAGE,12465,24,30,0.8808341
GraphSAGE,12466,13,13,0.41286546
GraphSAGE,12467,4,4,0.8143402
GraphSAGE,12468,3,4,0.86489785
GraphSAGE,12469,24,34,0.330094
GraphSAGE,12471,4,4,0.3651669
GraphSAGE,12472,24,19,0.26118106
GraphSAGE,12473,16,16,0.9029399
GraphSAGE,12474,16,16,0.90734845
GraphSAGE,12475,30,30,0.9021709
GraphSAGE,12476,16,16,0.73956674
GraphSAGE,12478,16,27,0.56089646
GraphSAGE,12479,24,24,0.71664846
GraphSAGE,12480,16,16,0.9378623
GraphSAGE,12481,30,30,0.912985
GraphSAGE,12482,37,37,0.6226019
GraphSAGE,12483,24,24,0.81483316
GraphSAGE,12484,16,16,0.88363075
GraphSAGE,12485,16,16,0.8707738
GraphSAGE,12486,6,8,0.5936311
GraphSAGE,12488,11,11,0.4495417
GraphSAGE,12489,24,26,0.23019099
GraphSAGE,12490,8,8,0.77084017
GraphSAGE,12491,8,8,0.8981504
GraphSAGE,12492,16,16,0.9466714
GraphSAGE,12493,16,16,0.82764935
GraphSAGE,12494,16,16,0.8939582
GraphSAGE,12495,16,16,0.9554818
GraphSAGE,12496,16,16,0.9320274
GraphSAGE,12497,4,4,0.5020696
GraphSAGE,12498,19,19,0.2783246
GraphSAGE,12499,10,10,0.47345787
GraphSAGE,12500,25,16,0.657053
GraphSAGE,12501,16,16,0.7107771
GraphSAGE,12502,30,30,0.96682346
GraphSAGE,12503,16,16,0.87285256
GraphSAGE,12504,38,36,0.49915844
GraphSAGE,12505,3,30,0.9290026
GraphSAGE,12506,16,16,0.8005305
GraphSAGE,12507,10,10,0.8235015
GraphSAGE,12508,16,16,0.8489338
GraphSAGE,12509,34,9,0.3482655
GraphSAGE,12510,30,30,0.87614083
GraphSAGE,12511,24,10,0.57426965
GraphSAGE,12512,24,24,0.4085795
GraphSAGE,12513,5,5,0.7594838
GraphSAGE,12514,16,16,0.51204866
GraphSAGE,12515,8,8,0.67412007
GraphSAGE,12516,16,16,0.85615873
GraphSAGE,12517,10,10,0.57369226
GraphSAGE,12518,24,16,0.9123481
GraphSAGE,12519,27,10,0.33279675
GraphSAGE,12520,31,26,0.60799813
GraphSAGE,12521,26,26,0.59719527
GraphSAGE,12522,23,23,0.8394966
GraphSAGE,12523,16,16,0.89549094
GraphSAGE,12524,22,24,0.73635167
GraphSAGE,12525,30,30,0.6788969
GraphSAGE,12526,24,16,0.51665497
GraphSAGE,12527,34,34,0.6149122
GraphSAGE,12528,24,24,0.39434332
GraphSAGE,12529,19,19,0.5905554
GraphSAGE,12530,16,16,0.7989485
GraphSAGE,12531,8,8,0.6742145
GraphSAGE,12532,16,16,0.60110766
GraphSAGE,12533,24,24,0.57190126
GraphSAGE,12534,13,24,0.37079886
GraphSAGE,12535,24,24,0.8297563
GraphSAGE,12536,25,30,0.5853015
GraphSAGE,12537,24,24,0.58218026
GraphSAGE,12538,28,28,0.964079
GraphSAGE,12539,2,2,0.85123336
GraphSAGE,12540,16,24,0.56744945
GraphSAGE,12541,16,16,0.9522341
GraphSAGE,12542,30,30,0.9557426
GraphSAGE,12543,30,30,0.97256494
GraphSAGE,12544,16,16,0.9214209
GraphSAGE,12545,24,24,0.47847804
GraphSAGE,12546,30,30,0.7941656
GraphSAGE,12548,24,13,0.27278408
GraphSAGE,12557,18,13,0.41408914
GraphSAGE,12564,17,24,0.3584195
GraphSAGE,12596,30,30,0.6162966
GraphSAGE,12625,30,30,0.91806746
GraphSAGE,12635,3,4,0.6139151
GraphSAGE,12636,8,8,0.4401049
GraphSAGE,12646,10,10,0.6954533
GraphSAGE,12658,19,19,0.7943303
GraphSAGE,12664,24,24,0.75677234
GraphSAGE,12674,16,16,0.8888282
GraphSAGE,12683,4,10,0.51607996
GraphSAGE,12713,24,24,0.48044682
GraphSAGE,12729,30,30,0.90783435
GraphSAGE,12751,38,38,0.20439242
GraphSAGE,12754,16,16,0.77339584
GraphSAGE,12759,30,16,0.9381416
GraphSAGE,12776,25,25,0.33344978
GraphSAGE,12784,16,16,0.9483427
GraphSAGE,12793,36,36,0.79156464
GraphSAGE,12799,36,36,0.914285
GraphSAGE,12802,36,36,0.91912764
GraphSAGE,12807,8,8,0.5755814
GraphSAGE,12811,31,31,0.3614168
GraphSAGE,12824,16,16,0.7000066
GraphSAGE,12837,30,25,0.51121104
GraphSAGE,12839,16,16,0.83761287
GraphSAGE,12840,24,16,0.29705393
GraphSAGE,12842,8,4,0.2989014
GraphSAGE,12843,36,34,0.3884304
GraphSAGE,12844,16,16,0.5399653
GraphSAGE,12845,16,16,0.87666595
GraphSAGE,12846,10,10,0.8375256
GraphSAGE,12847,16,16,0.88998276
GraphSAGE,12849,30,30,0.9378348
GraphSAGE,12850,28,28,0.94444346
GraphSAGE,12851,26,26,0.53668267
GraphSAGE,12852,38,38,0.92824394
GraphSAGE,12853,23,23,0.46108872
GraphSAGE,12854,24,24,0.6881569
GraphSAGE,12855,28,28,0.89046264
GraphSAGE,12856,24,16,0.57027155
GraphSAGE,12857,24,16,0.1736948
GraphSAGE,12859,16,16,0.58468735
GraphSAGE,12861,31,24,0.5459429
GraphSAGE,12862,24,24,0.22281685
GraphSAGE,12863,39,20,0.710591
GraphSAGE,12864,9,9,0.93731767
GraphSAGE,12865,27,27,0.96316284
GraphSAGE,12866,16,27,0.6487813
GraphSAGE,12867,13,25,0.4938113
GraphSAGE,12868,20,34,0.2564089
GraphSAGE,12870,24,24,0.60287136
GraphSAGE,12871,34,24,0.2132951
GraphSAGE,12872,22,10,0.36560482
GraphSAGE,12873,27,27,0.9289686
GraphSAGE,12874,16,16,0.9590338
GraphSAGE,12875,16,16,0.90748286
GraphSAGE,12877,10,36,0.9633364
GraphSAGE,12878,16,16,0.6840849
GraphSAGE,12879,30,30,0.95214975
GraphSAGE,12880,24,30,0.28418186
GraphSAGE,12881,24,10,0.37901542
GraphSAGE,12882,13,13,0.93200046
GraphSAGE,12883,16,16,0.9422802
GraphSAGE,12884,28,28,0.95115817
GraphSAGE,12885,28,28,0.9441754
GraphSAGE,12886,31,24,0.77010745
GraphSAGE,12888,34,28,0.941665
GraphSAGE,12889,30,30,0.93574286
GraphSAGE,12890,16,16,0.93715894
GraphSAGE,12891,28,28,0.8780684
GraphSAGE,12892,16,16,0.82706374
GraphSAGE,12893,30,16,0.799246
GraphSAGE,12894,8,28,0.48169225
GraphSAGE,12895,4,14,0.6711337
GraphSAGE,12896,16,16,0.5971871
GraphSAGE,12897,30,30,0.9303497
GraphSAGE,12898,28,8,0.55547357
GraphSAGE,12899,16,16,0.9028792
GraphSAGE,12900,10,10,0.3919555
GraphSAGE,12901,30,30,0.89991945
GraphSAGE,12902,30,10,0.20559411
GraphSAGE,12903,24,24,0.40387678
GraphSAGE,12904,30,30,0.8623531
GraphSAGE,12905,16,16,0.80861753
GraphSAGE,12906,24,24,0.7458203
GraphSAGE,12907,24,16,0.3964114
GraphSAGE,12908,26,24,0.61591846
GraphSAGE,12909,30,30,0.89058006
GraphSAGE,12910,27,27,0.99480903
GraphSAGE,12911,30,30,0.9029735
GraphSAGE,12912,28,28,0.950083
GraphSAGE,12913,24,13,0.82506424
GraphSAGE,12914,5,16,0.27692154
GraphSAGE,12915,30,30,0.98091847
GraphSAGE,12916,34,5,0.66204387
GraphSAGE,12917,22,2,0.5885517
GraphSAGE,12918,16,16,0.92511696
GraphSAGE,12919,27,27,0.35865584
GraphSAGE,12920,24,24,0.8470214
GraphSAGE,12921,24,24,0.5678552
GraphSAGE,12922,16,16,0.8760594
GraphSAGE,12923,10,10,0.43877766
GraphSAGE,12924,30,16,0.81722116
GraphSAGE,12925,24,16,0.9302513
GraphSAGE,12926,30,30,0.84043336
GraphSAGE,12927,30,30,0.7796521
GraphSAGE,12928,30,30,0.6412092
GraphSAGE,12929,28,28,0.6204009
GraphSAGE,12930,24,24,0.59396136
GraphSAGE,12931,27,27,0.96449727
GraphSAGE,12932,34,34,0.8832147
GraphSAGE,12933,5,5,0.85284704
GraphSAGE,12934,24,10,0.34043774
GraphSAGE,12935,6,16,0.35418567
GraphSAGE,12936,16,16,0.8627705
GraphSAGE,12937,28,28,0.86376727
GraphSAGE,12938,26,24,0.27969107
GraphSAGE,12939,24,16,0.84549904
GraphSAGE,12940,24,27,0.55771995
GraphSAGE,12941,17,16,0.9448714
GraphSAGE,12942,23,23,0.7879562
GraphSAGE,12943,24,16,0.90406907
GraphSAGE,12944,13,13,0.74515873
GraphSAGE,12945,27,10,0.38756153
GraphSAGE,12946,28,28,0.6572219
GraphSAGE,12947,24,24,0.7548986
GraphSAGE,12948,24,24,0.3380425
GraphSAGE,12949,16,16,0.91036636
GraphSAGE,12950,30,30,0.89420986
GraphSAGE,12951,3,10,0.378157
GraphSAGE,12952,27,27,0.711401
GraphSAGE,12953,10,10,0.85819876
GraphSAGE,12954,10,36,0.87681663
GraphSAGE,12955,24,24,0.50506157
GraphSAGE,12956,3,24,0.9017544
GraphSAGE,12957,30,30,0.9119858
GraphSAGE,12958,16,16,0.9072047
GraphSAGE,12959,22,2,0.8090014
GraphSAGE,12960,24,24,0.825637
GraphSAGE,12961,24,10,0.49173
GraphSAGE,12962,24,24,0.6357916
GraphSAGE,12963,34,16,0.8156461
GraphSAGE,12964,24,24,0.29215458
GraphSAGE,12965,24,24,0.69279903
GraphSAGE,12966,16,16,0.6812548
GraphSAGE,12967,16,16,0.8648489
GraphSAGE,12968,25,16,0.4246225
GraphSAGE,12969,24,24,0.9680683
GraphSAGE,12970,9,9,0.9326322
GraphSAGE,12971,3,26,0.5740963
GraphSAGE,12972,33,33,0.53911793
GraphSAGE,12973,24,24,0.68777394
GraphSAGE,12974,34,4,0.4582099
GraphSAGE,12975,16,16,0.894247
GraphSAGE,12976,16,16,0.87011355
GraphSAGE,12977,16,16,0.40201053
GraphSAGE,12978,10,10,0.47661927
GraphSAGE,12979,16,24,0.5423305
GraphSAGE,12980,30,30,0.9070411
GraphSAGE,12981,30,30,0.7313123
GraphSAGE,12982,16,16,0.9534749
GraphSAGE,12983,16,16,0.82822186
GraphSAGE,12984,34,34,0.7598372
GraphSAGE,12986,3,30,0.9748769
GraphSAGE,12987,16,16,0.45268163
GraphSAGE,12988,24,24,0.52057195
GraphSAGE,12989,10,10,0.370871
GraphSAGE,12990,16,16,0.96121085
GraphSAGE,12991,24,16,0.34047908
GraphSAGE,12992,24,10,0.4474003
GraphSAGE,12994,4,37,0.2923765
GraphSAGE,12995,28,28,0.72318006
GraphSAGE,12996,16,16,0.65956336
GraphSAGE,12997,37,26,0.43477663
GraphSAGE,12998,24,16,0.84674704
GraphSAGE,12999,9,9,0.7378719
GraphSAGE,13000,4,4,0.7852952
GraphSAGE,13001,27,10,0.30881402
GraphSAGE,13002,16,16,0.6906041
GraphSAGE,13003,37,37,0.5943169
GraphSAGE,13004,16,16,0.917414
GraphSAGE,13005,28,28,0.8148923
GraphSAGE,13006,31,31,0.68181485
GraphSAGE,13007,24,16,0.53868663
GraphSAGE,13008,27,27,0.8843702
GraphSAGE,13009,16,16,0.8817108
GraphSAGE,13010,24,16,0.35465407
GraphSAGE,13011,30,30,0.93834496
GraphSAGE,13012,28,28,0.96835786
GraphSAGE,13013,26,36,0.925731
GraphSAGE,13014,37,37,0.5802033
GraphSAGE,13015,30,30,0.97668636
GraphSAGE,13016,31,30,0.7124891
GraphSAGE,13017,30,10,0.50045586
GraphSAGE,13018,28,28,0.9518217
GraphSAGE,13019,16,16,0.9019357
GraphSAGE,13020,30,30,0.5977049
GraphSAGE,13021,2,22,0.40834936
GraphSAGE,13022,16,16,0.8847374
GraphSAGE,13023,24,24,0.8733509
GraphSAGE,13024,37,37,0.9420223
GraphSAGE,13025,28,28,0.8900617
GraphSAGE,13026,16,16,0.91271675
GraphSAGE,13027,34,34,0.7858142
GraphSAGE,13028,16,16,0.9757194
GraphSAGE,13029,10,19,0.3930023
GraphSAGE,13030,5,38,0.75824124
GraphSAGE,13031,24,24,0.6248132
GraphSAGE,13032,6,15,0.36534238
GraphSAGE,13033,27,27,0.92510784
GraphSAGE,13034,16,16,0.9276653
GraphSAGE,13035,5,5,0.37141162
GraphSAGE,13036,34,34,0.27139384
GraphSAGE,13037,30,30,0.8361746
GraphSAGE,13038,24,24,0.5954609
GraphSAGE,13039,27,27,0.791636
GraphSAGE,13040,24,24,0.8511658
GraphSAGE,13041,5,5,0.45993724
GraphSAGE,13042,14,14,0.6573269
GraphSAGE,13043,27,10,0.4683025
GraphSAGE,13044,24,16,0.68195915
GraphSAGE,13045,34,34,0.93089306
GraphSAGE,13046,16,16,0.78029615
GraphSAGE,13047,16,16,0.90506446
GraphSAGE,13048,16,16,0.8387774
GraphSAGE,13049,30,30,0.9649746
GraphSAGE,13050,34,20,0.26818517
GraphSAGE,13051,24,24,0.90796334
GraphSAGE,13052,24,16,0.66224086
GraphSAGE,13053,24,24,0.6291808
GraphSAGE,13054,23,24,0.30176485
GraphSAGE,13055,31,31,0.38898754
GraphSAGE,13056,24,24,0.75831926
GraphSAGE,13057,16,16,0.9259211
GraphSAGE,13058,37,5,0.5649921
GraphSAGE,13059,28,28,0.96488655
GraphSAGE,13060,24,24,0.84698194
GraphSAGE,13061,16,24,0.51277304
GraphSAGE,13062,24,24,0.5878393
GraphSAGE,13063,24,16,0.8930724
GraphSAGE,13064,16,16,0.9279551
GraphSAGE,13065,3,26,0.54373807
GraphSAGE,13066,16,16,0.9763416
GraphSAGE,13067,16,16,0.9613017
GraphSAGE,13068,24,36,0.5180713
GraphSAGE,13069,30,30,0.8926614
GraphSAGE,13070,16,16,0.9521289
GraphSAGE,13071,16,24,0.5053552
GraphSAGE,13072,6,38,0.43664733
GraphSAGE,13073,10,36,0.6924762
GraphSAGE,13074,23,23,0.2583786
GraphSAGE,13075,16,16,0.74742293
GraphSAGE,13474,34,34,0.18684441
GraphSAGE,13489,2,2,0.95719606
GraphSAGE,13502,31,26,0.30486476
GraphSAGE,13590,28,28,0.9607138
GraphSAGE,13598,28,28,0.6427389
GraphSAGE,13621,34,34,0.37414294
GraphSAGE,13625,28,4,0.50002074
GraphSAGE,13655,16,16,0.91097623
GraphSAGE,13710,18,18,0.56102663
GraphSAGE,13716,16,16,0.9114765
GraphSAGE,13722,33,33,0.5957788
GraphSAGE,13755,16,16,0.9516881
GraphSAGE,13767,24,24,0.8523832
GraphSAGE,13768,24,24,0.62966967
GraphSAGE,13770,23,23,0.53149784
GraphSAGE,13775,24,16,0.6066876
GraphSAGE,13776,16,16,0.89519984
GraphSAGE,13777,3,36,0.42529988
GraphSAGE,13778,28,28,0.7643664
GraphSAGE,13779,16,16,0.916406
GraphSAGE,13780,36,36,0.91066176
GraphSAGE,13781,26,26,0.5387441
GraphSAGE,13782,30,30,0.9108099
GraphSAGE,13783,24,24,0.5209113
GraphSAGE,13784,16,16,0.6080303
GraphSAGE,13785,32,0,0.3251381
GraphSAGE,13786,28,28,0.9300447
GraphSAGE,13787,16,16,0.86226827
GraphSAGE,13788,13,34,0.5503928
GraphSAGE,13789,1,1,0.44178358
GraphSAGE,13790,28,28,0.8380917
GraphSAGE,13791,24,16,0.7944543
GraphSAGE,13792,16,16,0.51106894
GraphSAGE,13793,28,24,0.50254667
GraphSAGE,13794,27,27,0.62816316
GraphSAGE,13795,5,28,0.72450036
GraphSAGE,13796,30,30,0.97733134
GraphSAGE,13797,16,16,0.75132686
GraphSAGE,13798,26,26,0.6810862
GraphSAGE,13799,30,30,0.89463544
GraphSAGE,13800,16,16,0.7715709
GraphSAGE,13801,7,30,0.82810736
GraphSAGE,13802,16,16,0.88623935
GraphSAGE,13803,24,16,0.51558965
GraphSAGE,13804,30,30,0.9777854
GraphSAGE,13805,16,16,0.9647401
GraphSAGE,13806,0,34,0.5196657
GraphSAGE,13807,16,16,0.85757786
GraphSAGE,13808,37,5,0.4409123
GraphSAGE,13809,16,16,0.7532159
GraphSAGE,13810,16,16,0.80075425
GraphSAGE,13811,36,36,0.57758075
GraphSAGE,13812,11,10,0.6043457
GraphSAGE,13813,25,25,0.19038479
GraphSAGE,13815,30,30,0.95275307
GraphSAGE,13816,10,10,0.7502478
GraphSAGE,13817,27,27,0.9751695
GraphSAGE,13819,36,36,0.86776
GraphSAGE,13820,16,16,0.93696153
GraphSAGE,13821,16,16,0.9454506
GraphSAGE,13822,27,24,0.54247475
GraphSAGE,13823,24,10,0.4619194
GraphSAGE,13824,19,26,0.28804457
GraphSAGE,13825,24,16,0.43414864
GraphSAGE,13826,16,16,0.7089491
GraphSAGE,13827,24,24,0.60823476
GraphSAGE,13828,19,27,0.5003074
GraphSAGE,13829,16,16,0.81724983
GraphSAGE,13830,28,28,0.9868334
GraphSAGE,13831,6,4,0.16190164
GraphSAGE,13832,16,16,0.9129081
GraphSAGE,13833,16,16,0.8790311
GraphSAGE,13834,24,16,0.5815264
GraphSAGE,13835,22,22,0.7095378
GraphSAGE,13836,13,13,0.7617681
GraphSAGE,13837,30,30,0.9539178
GraphSAGE,13838,27,27,0.52036905
GraphSAGE,13839,8,8,0.87740064
GraphSAGE,13840,16,16,0.83846503
